,State Name,County Name,PERCENT_MALE,PERCENT_FEMALE,Age 16 to 24,Age 25 to 34,Age 35 to 54,Age 55 and Up
1994,North Dakota,Bottineau County,51.56,48.44,11.08,10.27,20.63,40.1
1995,North Dakota,Bowman County,50.23,49.77,10.48,10.32,21.43,37.43
1996,North Dakota,Burke County,52.25,47.75,9.69,11.16,21.75,36.41
1997,North Dakota,Burleigh County,50.07,49.93,12.43,14.2,24.23,29.42
1998,North Dakota,Cass County,50.47,49.53,17.04,17.31,23.57,22.79
1999,North Dakota,Cavalier County,51.44,48.56,10.1,9.78,18.74,42.56
2000,North Dakota,Dickey County,50.33,49.67,14.02,9.73,21.16,34.56
2001,North Dakota,Divide County,52.25,47.75,8.08,10.29,19.3,42.49
2002,North Dakota,Dunn County,53.62,46.38,9.61,14.87,21.97,32.03
2003,North Dakota,Eddy County,49.23,50.77,10.36,10.49,19.55,40.14
2004,North Dakota,Emmons County,50.73,49.27,10.95,8.45,19.28,45.39
2005,North Dakota,Foster County,50.09,49.91,10.25,10.47,21.96,39.03
2006,North Dakota,Golden Valley County,49.69,50.31,10.68,9.14,22.43,41.4
2007,North Dakota,Grand Forks County,51.33,48.67,22.05,16.27,19.33,23.99
2008,North Dakota,Grant County,50.44,49.56,7.74,8.27,19.17,47.1
2009,North Dakota,Griggs County,51.05,48.95,9.41,7.89,19.5,45.72
2010,North Dakota,Hettinger County,48.22,51.78,9.68,11.88,20.41,36.37
2011,North Dakota,Kidder County,52.66,47.34,9.15,10.0,21.25,41.65
2012,North Dakota,LaMoure County,51.61,48.39,9.91,8.87,19.35,44.19
2013,North Dakota,Logan County,51.78,48.22,10.86,8.81,19.46,42.16
2014,North Dakota,McHenry County,51.75,48.25,9.8,10.37,23.95,36.03
2015,North Dakota,McIntosh County,49.14,50.86,8.01,8.29,18.3,49.62
2016,North Dakota,McKenzie County,53.57,46.43,12.59,18.04,22.7,19.22
2017,North Dakota,McLean County,50.74,49.26,9.25,9.95,21.62,40.58
2018,North Dakota,Mercer County,51.45,48.55,10.16,10.57,22.01,37.77
2019,North Dakota,Morton County,50.54,49.46,10.37,15.35,24.23,30.22
2020,North Dakota,Mountrail County,53.84,46.16,12.8,16.42,23.63,23.39
2021,North Dakota,Nelson County,50.96,49.04,9.66,10.46,19.62,44.46
2022,North Dakota,Oliver County,51.91,48.09,8.88,9.19,21.9,38.9
2023,North Dakota,Pembina County,53.26,46.74,9.45,10.81,22.08,40.54
2024,North Dakota,Pierce County,50.84,49.16,10.39,9.61,22.04,38.97
2025,North Dakota,Ramsey County,51.04,48.96,12.03,12.21,20.77,35.22
2026,North Dakota,Ransom County,51.88,48.12,11.12,10.25,23.57,36.53
2027,North Dakota,Renville County,52.47,47.53,10.74,10.61,22.82,37.65
2028,North Dakota,Richland County,51.61,48.39,16.78,11.44,20.45,32.88
2029,North Dakota,Rolette County,49.89,50.11,13.42,12.05,21.44,24.35
2030,North Dakota,Sargent County,53.31,46.69,10.06,11.44,22.73,37.56
2031,North Dakota,Sheridan County,50.42,49.58,8.14,8.14,18.63,50.19
2032,North Dakota,Sioux County,50.07,49.93,15.89,12.41,22.65,18.75
2033,North Dakota,Slope County,52.0,48.0,9.73,8.4,20.53,44.0
2034,North Dakota,Stark County,51.68,48.32,11.52,16.93,22.68,25.55
2035,North Dakota,Steele County,51.64,48.36,10.11,9.74,20.26,41.75
2036,North Dakota,Stutsman County,51.19,48.81,13.7,12.33,22.57,34.79
2037,North Dakota,Towner County,50.89,49.11,9.05,8.73,20.47,43.72
2038,North Dakota,Traill County,50.96,49.04,12.99,11.61,22.0,34.69
2039,North Dakota,Walsh County,51.06,48.94,10.78,10.7,21.87,37.45
2040,North Dakota,Ward County,52.31,47.69,15.77,17.95,22.01,23.88
2041,North Dakota,Wells County,50.16,49.84,9.05,8.95,19.35,45.51
2042,North Dakota,Williams County,53.9,46.1,12.17,19.74,22.97,19.52
2043,Ohio,Adams County,49.56,50.44,11.72,11.14,24.64,33.02
2044,Ohio,Allen County,50.47,49.53,13.72,12.48,23.22,31.63
2045,Ohio,Ashland County,49.15,50.85,14.79,11.18,22.73,33.01
2046,Ohio,Ashtabula County,50.46,49.54,11.53,11.76,24.18,34.5
2047,Ohio,Athens County,49.63,50.37,30.7,12.28,20.36,24.95
2048,Ohio,Auglaize County,50.01,49.99,11.93,11.52,23.55,33.17
2049,Ohio,Belmont County,51.07,48.93,10.83,12.74,24.26,36.81
2050,Ohio,Brown County,49.64,50.36,11.49,11.45,24.9,33.46
2051,Ohio,Butler County,49.02,50.98,16.32,11.91,24.41,28.17
2052,Ohio,Carroll County,50.01,49.99,11.13,10.44,23.57,37.91
2053,Ohio,Champaign County,49.91,50.09,12.43,11.92,24.64,32.96
2054,Ohio,Clark County,48.48,51.52,12.85,11.8,23.36,33.56
2055,Ohio,Clermont County,49.35,50.65,11.78,12.66,25.49,31.47
2056,Ohio,Clinton County,49.38,50.62,13.45,11.67,24.15,32.01
2057,Ohio,Columbiana County,50.69,49.31,10.79,11.57,24.45,36.68
2058,Ohio,Coshocton County,49.57,50.43,11.36,11.48,23.45,33.99
2059,Ohio,Crawford County,48.84,51.16,11.53,11.16,23.92,35.69
2060,Ohio,Cuyahoga County,47.68,52.32,12.13,14.35,23.67,32.82
2061,Ohio,Darke County,49.74,50.26,11.93,10.89,23.42,34.31
2062,Ohio,Defiance County,49.62,50.38,13.14,11.65,23.74,33.12
2063,Ohio,Delaware County,49.7,50.3,12.75,9.76,30.12,26.31
2064,Ohio,Erie County,48.88,51.12,11.41,11.52,22.74,37.87
2065,Ohio,Fairfield County,49.73,50.27,12.59,11.99,26.5,29.38
2066,Ohio,Fayette County,49.2,50.8,11.62,11.94,24.82,32.21
2067,Ohio,Franklin County,48.82,51.18,13.16,18.24,25.15,23.74
2068,Ohio,Fulton County,49.69,50.31,12.1,11.42,24.34,32.83
2069,Ohio,Gallia County,49.4,50.6,12.26,11.38,23.74,33.74
2070,Ohio,Geauga County,49.69,50.31,12.74,8.83,23.81,36.68
2071,Ohio,Greene County,49.23,50.77,15.22,13.39,23.14,31.21
2072,Ohio,Guernsey County,49.98,50.02,11.52,12.0,23.62,34.72
2073,Ohio,Hamilton County,48.33,51.67,13.06,15.29,23.54,28.92
2074,Ohio,Hancock County,49.51,50.49,12.86,13.56,23.95,31.46
2075,Ohio,Hardin County,49.85,50.15,19.32,10.31,22.38,28.94
2076,Ohio,Harrison County,49.57,50.43,10.73,10.59,23.53,38.53
2077,Ohio,Henry County,49.53,50.47,11.71,11.49,24.04,33.74
2078,Ohio,Highland County,49.24,50.76,11.93,11.34,24.57,32.87
2079,Ohio,Hocking County,49.65,50.35,11.44,11.27,24.79,34.71
2080,Ohio,Holmes County,50.04,49.96,15.44,13.02,21.28,25.1
2081,Ohio,Huron County,49.45,50.55,12.37,11.9,24.31,31.7
2082,Ohio,Jackson County,49.09,50.91,11.67,12.52,24.84,31.17
2083,Ohio,Jefferson County,48.63,51.37,12.81,11.23,22.77,37.47
2084,Ohio,Knox County,48.91,51.09,15.41,10.98,22.45,32.45
2085,Ohio,Lake County,48.79,51.21,11.42,12.18,24.35,36.07
2086,Ohio,Lawrence County,48.75,51.25,11.33,12.06,25.68,33.17
2087,Ohio,Licking County,49.09,50.91,12.81,11.97,25.34,30.87
2088,Ohio,Logan County,49.63,50.37,11.69,11.44,24.31,33.56
2089,Ohio,Lorain County,49.2,50.8,12.47,11.42,25.09,33.15
2090,Ohio,Lucas County,48.37,51.63,12.51,14.34,23.64,30.38
2091,Ohio,Madison County,54.35,45.65,11.47,13.84,28.54,29.51
2092,Ohio,Mahoning County,48.96,51.04,12.35,12.01,23.06,36.31
2093,Ohio,Marion County,52.97,47.03,11.61,13.5,25.41,32.03
2094,Ohio,Medina County,49.52,50.48,11.74,10.83,26.5,33.16
2095,Ohio,Meigs County,49.42,50.58,11.0,10.9,25.45,35.67
2096,Ohio,Mercer County,50.47,49.53,12.05,11.77,21.98,32.44
2097,Ohio,Miami County,49.26,50.74,11.28,11.9,25.04,32.92
2098,Ohio,Monroe County,50.3,49.7,10.42,10.36,23.56,39.2
2099,Ohio,Montgomery County,48.11,51.89,12.88,13.79,23.31,31.79
2100,Ohio,Morgan County,49.86,50.14,10.98,10.81,24.0,37.32
2101,Ohio,Morrow County,50.0,50.0,11.55,11.12,26.06,33.22
2102,Ohio,Muskingum County,48.6,51.4,12.78,12.26,24.24,32.06
2103,Ohio,Noble County,58.57,41.43,8.8,9.37,18.98,47.34
2104,Ohio,Ottawa County,49.72,50.28,10.03,9.72,22.36,43.33
2105,Ohio,Paulding County,49.59,50.41,11.89,11.02,24.22,33.7
2106,Ohio,Perry County,50.06,49.94,11.53,11.92,25.47,31.63
2107,Ohio,Pickaway County,52.48,47.52,12.69,13.67,27.27,29.03
2108,Ohio,Pike County,49.42,50.58,11.91,11.61,24.77,32.53
2109,Ohio,Portage County,48.99,51.01,19.4,11.47,22.91,31.24
2110,Ohio,Preble County,49.56,50.44,11.49,11.04,24.79,34.58
2111,Ohio,Putnam County,50.02,49.98,11.78,11.05,23.31,32.53
2112,Ohio,Richland County,50.8,49.2,12.01,12.89,23.82,33.44
2113,Ohio,Ross County,52.19,47.81,11.51,12.55,27.0,31.47
2114,Ohio,Sandusky County,49.53,50.47,11.73,11.41,24.6,34.19
2115,Ohio,Scioto County,49.47,50.53,12.47,12.7,24.61,32.39
2116,Ohio,Seneca County,49.98,50.02,14.65,11.8,23.19,32.79
2117,Ohio,Shelby County,50.23,49.77,12.76,11.74,24.21,31.18
2118,Ohio,Stark County,48.6,51.4,12.24,12.11,23.86,34.28
2119,Ohio,Summit County,48.5,51.5,12.05,13.49,24.44,32.93
2120,Ohio,Trumbull County,48.77,51.23,11.34,11.76,23.24,37.04
2121,Ohio,Tuscarawas County,49.33,50.67,11.8,11.59,23.61,34.18
2122,Ohio,Union County,48.0,52.0,12.19,13.42,29.3,24.87
2123,Ohio,Van Wert County,49.33,50.67,11.82,11.77,23.55,33.77
2124,Ohio,Vinton County,50.29,49.71,11.37,11.43,25.35,34.22
2125,Ohio,Warren County,50.44,49.56,12.72,11.29,28.1,28.34
2126,Ohio,Washington County,49.19,50.81,12.08,11.34,23.78,36.75
2127,Ohio,Wayne County,49.69,50.31,13.75,11.88,22.45,31.94
2128,Ohio,Williams County,49.84,50.16,12.07,11.77,23.8,34.0
2129,Ohio,Wood County,49.31,50.69,20.59,12.36,22.44,27.9
2130,Ohio,Wyandot County,49.76,50.24,11.58,11.19,24.71,34.16
2131,Oklahoma,Adair County,50.04,49.96,12.72,12.01,24.25,28.58
2132,Oklahoma,Alfalfa County,59.68,40.32,8.73,10.75,30.27,34.04
2133,Oklahoma,Atoka County,52.14,47.86,11.17,13.32,23.56,33.25
2134,Oklahoma,Beaver County,50.54,49.46,13.26,10.51,22.59,33.1
2135,Oklahoma,Beckham County,53.51,46.49,12.26,15.32,24.49,26.73
2136,Oklahoma,Blaine County,49.76,50.24,11.41,10.48,22.18,34.4
2137,Oklahoma,Bryan County,48.78,51.22,13.13,14.29,23.18,29.88
2138,Oklahoma,Caddo County,52.76,47.24,12.48,13.4,23.72,29.81
2139,Oklahoma,Canadian County,49.65,50.35,11.85,14.77,26.74,24.94
2140,Oklahoma,Carter County,48.8,51.2,12.3,12.86,23.9,30.31
2141,Oklahoma,Cherokee County,48.76,51.24,18.5,12.14,22.14,29.28
2142,Oklahoma,Choctaw County,47.98,52.02,11.61,10.97,22.06,35.33
2143,Oklahoma,Cimarron County,50.91,49.09,10.39,9.59,20.36,38.28
2144,Oklahoma,Cleveland County,49.88,50.12,18.32,14.67,24.43,25.2
2145,Oklahoma,Coal County,49.92,50.08,12.01,10.99,22.26,35.34
2146,Oklahoma,Comanche County,51.91,48.09,16.03,16.53,23.05,24.44
2147,Oklahoma,Cotton County,49.21,50.79,11.0,10.7,23.58,36.13
2148,Oklahoma,Craig County,51.24,48.76,12.01,11.97,24.37,34.07
2149,Oklahoma,Creek County,49.49,50.51,12.04,12.07,24.46,32.12
2150,Oklahoma,Custer County,49.74,50.26,20.75,12.63,20.88,25.11
2151,Oklahoma,Delaware County,49.35,50.65,10.82,10.39,21.94,40.55
2152,Oklahoma,Dewey County,49.05,50.95,11.1,11.84,21.98,32.16
2153,Oklahoma,Ellis County,49.03,50.97,11.53,9.51,23.35,37.47
2154,Oklahoma,Garfield County,50.16,49.84,12.7,13.87,22.76,28.96
2155,Oklahoma,Garvin County,49.38,50.62,12.01,11.72,24.19,31.5
2156,Oklahoma,Grady County,50.02,49.98,12.26,11.77,25.54,31.09
2157,Oklahoma,Grant County,49.57,50.43,10.55,11.08,21.44,36.79
2158,Oklahoma,Greer County,57.72,42.28,11.8,15.95,26.38,29.59
2159,Oklahoma,Harmon County,48.51,51.49,11.68,10.97,23.33,33.09
2160,Oklahoma,Harper County,50.57,49.43,10.74,10.03,23.54,34.06
2161,Oklahoma,Haskell County,49.95,50.05,11.91,10.98,23.82,34.06
2162,Oklahoma,Hughes County,54.12,45.88,12.26,14.04,24.2,31.37
2163,Oklahoma,Jackson County,49.71,50.29,14.09,15.19,22.55,27.19
2164,Oklahoma,Jefferson County,49.95,50.05,10.95,11.41,21.68,35.7
2165,Oklahoma,Johnston County,49.5,50.5,12.98,11.39,22.82,32.86
2166,Oklahoma,Kay County,49.67,50.33,12.51,12.15,22.23,32.36
2167,Oklahoma,Kingfisher County,49.83,50.17,12.78,11.55,23.88,29.69
2168,Oklahoma,Kiowa County,49.87,50.13,11.46,11.3,21.96,35.17
2169,Oklahoma,Latimer County,50.53,49.47,13.36,10.94,21.9,35.96
2170,Oklahoma,Le Flore County,50.15,49.85,12.52,12.15,24.09,31.44
2171,Oklahoma,Lincoln County,49.82,50.18,11.72,11.45,24.08,33.44
2172,Oklahoma,Logan County,49.63,50.37,14.38,11.22,25.27,30.69
2173,Oklahoma,Love County,50.12,49.88,12.06,12.57,23.21,32.06
2174,Oklahoma,McClain County,49.53,50.47,12.26,11.6,26.33,28.98
2175,Oklahoma,McCurtain County,49.22,50.78,12.31,12.28,23.05,31.24
2176,Oklahoma,McIntosh County,49.39,50.61,10.46,9.79,21.83,42.0
2177,Oklahoma,Major County,48.83,51.17,11.33,10.0,22.62,34.45
2178,Oklahoma,Marshall County,48.82,51.18,11.54,10.57,22.63,36.21
2179,Oklahoma,Mayes County,49.93,50.07,11.92,12.0,24.1,32.74
2180,Oklahoma,Murray County,50.33,49.67,11.82,11.06,23.82,34.23
2181,Oklahoma,Muskogee County,48.71,51.29,13.12,12.74,23.89,29.89
2182,Oklahoma,Noble County,49.26,50.74,11.38,11.11,24.13,33.88
2183,Oklahoma,Nowata County,50.14,49.86,10.89,12.22,23.52,34.91
2184,Oklahoma,Okfuskee County,54.47,45.53,11.66,12.67,25.38,30.99
2185,Oklahoma,Oklahoma County,48.96,51.04,13.02,15.47,24.25,25.83
2186,Oklahoma,Okmulgee County,49.31,50.69,13.57,11.98,22.72,32.48
2187,Oklahoma,Osage County,50.19,49.81,11.5,11.64,23.73,35.75
2188,Oklahoma,Ottawa County,49.1,50.9,13.81,11.97,22.39,31.11
2189,Oklahoma,Pawnee County,49.82,50.18,11.76,11.29,24.36,33.41
2190,Oklahoma,Payne County,51.06,48.94,29.9,13.34,18.64,22.4
2191,Oklahoma,Pittsburg County,50.9,49.1,11.18,13.14,23.68,33.38
2192,Oklahoma,Pontotoc County,48.66,51.34,14.93,14.04,22.29,28.61
2193,Oklahoma,Pottawatomie County,48.06,51.94,13.51,12.82,24.72,29.54
2194,Oklahoma,Pushmataha County,49.04,50.96,10.58,11.09,22.51,37.7
2195,Oklahoma,Roger Mills County,49.85,50.15,11.19,9.24,23.72,35.75
2196,Oklahoma,Rogers County,49.8,50.2,12.84,12.53,25.14,30.59
2197,Oklahoma,Seminole County,49.04,50.96,13.73,11.13,23.31,31.92
2198,Oklahoma,Sequoyah County,49.33,50.67,12.26,11.84,24.43,32.31
2199,Oklahoma,Stephens County,48.44,51.56,11.69,11.71,23.16,34.65
2200,Oklahoma,Texas County,53.23,46.77,15.5,13.7,24.16,22.8
2201,Oklahoma,Tillman County,50.68,49.32,11.96,10.91,23.45,34.57
2202,Oklahoma,Tulsa County,48.82,51.18,12.91,14.64,24.69,26.75
2203,Oklahoma,Wagoner County,49.43,50.57,11.63,12.97,25.71,29.9
2204,Oklahoma,Washington County,48.81,51.19,11.79,12.33,23.07,33.13
2205,Oklahoma,Washita County,49.46,50.54,11.39,12.16,22.88,33.38
2206,Oklahoma,Woods County,53.54,46.46,19.15,14.57,19.99,28.68
2207,Oklahoma,Woodward County,52.68,47.32,12.36,13.81,24.97,28.78
2208,Oregon,Baker County,51.01,48.99,9.15,10.69,21.29,42.09
2209,Oregon,Benton County,50.1,49.9,25.79,13.18,19.97,28.0
2210,Oregon,Clackamas County,49.33,50.67,11.25,12.32,26.48,32.56
2211,Oregon,Clatsop County,49.46,50.54,10.6,12.01,23.13,38.71
2212,Oregon,Columbia County,50.09,49.91,10.93,11.74,25.91,34.42
2213,Oregon,Coos County,49.39,50.61,9.59,11.17,21.72,42.44
2214,Oregon,Crook County,49.61,50.39,9.46,10.6,22.43,40.98
2215,Oregon,Curry County,49.11,50.89,6.96,8.85,19.18,53.19
2216,Oregon,Deschutes County,49.5,50.5,10.29,13.19,25.86,34.34
2217,Oregon,Douglas County,49.26,50.74,9.78,11.28,21.65,41.34
2218,Oregon,Gilliam County,50.47,49.53,8.79,7.95,21.18,45.87
2219,Oregon,Grant County,50.28,49.72,8.46,9.35,20.21,47.38
2220,Oregon,Harney County,50.93,49.07,10.05,11.55,21.79,39.79
2221,Oregon,Hood River County,49.99,50.01,12.36,12.6,26.27,29.47
2222,Oregon,Jackson County,48.85,51.15,10.79,12.62,23.29,36.23
2223,Oregon,Jefferson County,51.68,48.32,11.12,12.84,22.92,33.39
2224,Oregon,Josephine County,48.75,51.25,9.76,11.0,21.62,41.47
2225,Oregon,Klamath County,50.01,49.99,11.4,12.92,21.87,35.64
2226,Oregon,Lake County,53.13,46.87,9.1,10.45,23.46,41.14
2227,Oregon,Lane County,49.16,50.84,15.61,13.24,23.26,32.88
2228,Oregon,Lincoln County,48.3,51.7,8.63,9.5,21.5,46.76
2229,Oregon,Linn County,49.52,50.48,11.53,13.69,23.82,32.49
2230,Oregon,Malheur County,54.36,45.64,13.61,13.47,23.13,28.04
2231,Oregon,Marion County,49.84,50.16,12.96,14.26,24.36,28.12
2232,Oregon,Morrow County,50.86,49.14,13.87,10.66,23.08,29.88
2233,Oregon,Multnomah County,49.47,50.53,10.78,18.81,29.77,25.16
2234,Oregon,Polk County,48.9,51.1,16.31,12.29,22.84,30.17
2235,Oregon,Sherman County,51.97,48.03,8.71,11.69,22.47,41.63
2236,Oregon,Tillamook County,50.5,49.5,9.27,10.74,21.82,42.55
2237,Oregon,Umatilla County,52.33,47.67,13.12,14.19,24.22,27.69
2238,Oregon,Union County,49.54,50.46,14.88,11.7,21.04,34.29
2239,Oregon,Wallowa County,49.15,50.85,7.39,9.71,20.59,46.31
2240,Oregon,Wasco County,50.17,49.83,10.89,13.56,22.4,34.63
2241,Oregon,Washington County,49.53,50.47,11.91,15.89,28.24,25.34
2242,Oregon,Wheeler County,48.57,51.43,7.96,7.28,18.99,54.58
2243,Oregon,Yamhill County,50.04,49.96,13.96,12.73,24.9,30.47
2244,Pennsylvania,Adams County,49.21,50.79,12.92,10.93,23.8,36.23
2245,Pennsylvania,Allegheny County,48.39,51.61,11.77,15.47,23.74,33.52
2246,Pennsylvania,Armstrong County,49.78,50.22,10.05,10.77,24.3,39.16
2247,Pennsylvania,Beaver County,48.58,51.42,10.55,11.85,23.76,37.97
2248,Pennsylvania,Bedford County,49.71,50.29,10.59,10.52,24.02,39.33
2249,Pennsylvania,Berks County,49.23,50.77,13.49,12.51,24.41,31.38
2250,Pennsylvania,Blair County,48.99,51.01,11.16,12.33,24.02,35.83
2251,Pennsylvania,Bradford County,49.64,50.36,10.61,11.11,22.64,37.42
2252,Pennsylvania,Bucks County,49.06,50.94,11.72,11.17,25.61,35.23
2253,Pennsylvania,Butler County,49.58,50.42,12.09,11.36,25.6,34.86
2254,Pennsylvania,Cambria County,49.27,50.73,12.44,10.51,22.97,38.44
2255,Pennsylvania,Cameron County,49.99,50.01,9.29,8.84,21.39,45.81
2256,Pennsylvania,Carbon County,49.79,50.21,10.26,11.01,25.2,37.9
2257,Pennsylvania,Centre County,52.59,47.41,26.16,13.6,21.67,26.46
2258,Pennsylvania,Chester County,49.24,50.76,13.15,11.6,26.01,30.93
2259,Pennsylvania,Clarion County,49.06,50.94,16.11,11.59,22.26,34.55
2260,Pennsylvania,Clearfield County,52.73,47.27,10.93,12.2,26.03,36.05
2261,Pennsylvania,Clinton County,49.07,50.93,17.85,11.21,21.88,32.69
2262,Pennsylvania,Columbia County,48.14,51.86,18.13,10.96,22.5,34.07
2263,Pennsylvania,Crawford County,48.97,51.03,12.6,11.16,23.39,36.09
2264,Pennsylvania,Cumberland County,49.52,50.48,12.84,13.16,25.07,32.12
2265,Pennsylvania,Dauphin County,48.47,51.53,11.69,14.01,24.42,31.18
2266,Pennsylvania,Delaware County,48.14,51.86,13.49,13.14,24.54,30.68
2267,Pennsylvania,Elk County,50.24,49.76,10.63,10.03,24.29,39.36
2268,Pennsylvania,Erie County,49.43,50.57,13.41,13.02,23.44,32.71
2269,Pennsylvania,Fayette County,49.64,50.36,10.65,12.14,24.63,36.97
2270,Pennsylvania,Forest County,68.9,31.1,15.0,17.8,23.79,36.65
2271,Pennsylvania,Franklin County,49.18,50.82,11.47,12.01,24.5,33.83
2272,Pennsylvania,Fulton County,50.33,49.67,10.89,10.71,25.17,36.96
2273,Pennsylvania,Greene County,52.13,47.87,12.52,12.58,25.1,33.71
2274,Pennsylvania,Huntingdon County,53.35,46.65,12.67,12.66,24.79,35.57
2275,Pennsylvania,Indiana County,50.03,49.97,19.14,10.66,21.43,34.1
2276,Pennsylvania,Jefferson County,49.76,50.24,10.96,11.31,23.5,36.78
2277,Pennsylvania,Juniata County,50.25,49.75,11.64,11.35,23.69,35.19
2278,Pennsylvania,Lackawanna County,48.59,51.41,12.16,12.48,24.01,34.44
2279,Pennsylvania,Lancaster County,49.0,51.0,12.69,13.26,23.01,31.49
2280,Pennsylvania,Lawrence County,48.41,51.59,11.57,11.1,23.2,37.83
2281,Pennsylvania,Lebanon County,49.18,50.82,12.3,11.81,23.76,33.38
2282,Pennsylvania,Lehigh County,49.05,50.95,13.03,13.27,24.95,30.24
2283,Pennsylvania,Luzerne County,49.51,50.49,12.14,12.81,24.63,34.24
2284,Pennsylvania,Lycoming County,48.98,51.02,12.36,13.04,23.43,34.27
2285,Pennsylvania,McKean County,51.33,48.67,12.55,12.01,24.24,35.02
2286,Pennsylvania,Mercer County,49.45,50.55,13.32,10.56,23.26,37.46
2287,Pennsylvania,Mifflin County,48.83,51.17,10.94,11.38,23.11,36.07
2288,Pennsylvania,Monroe County,49.62,50.38,14.33,11.51,24.68,33.97
2289,Pennsylvania,Montgomery County,48.62,51.38,11.72,12.52,25.81,32.3
2290,Pennsylvania,Montour County,48.46,51.54,10.04,13.51,23.25,36.41
2291,Pennsylvania,Northampton County,49.21,50.79,13.5,12.15,24.6,33.78
2292,Pennsylvania,Northumberland County,50.26,49.74,10.61,12.17,24.36,36.79
2293,Pennsylvania,Perry County,50.55,49.45,10.61,12.1,25.37,34.33
2294,Pennsylvania,Philadelphia County,47.32,52.68,12.86,19.29,23.9,25.59
2295,Pennsylvania,Pike County,50.73,49.27,11.35,9.67,24.47,40.88
2296,Pennsylvania,Potter County,49.89,50.11,10.47,10.09,22.43,40.57
2297,Pennsylvania,Schuylkill County,51.24,48.76,10.69,12.14,25.72,35.45
2298,Pennsylvania,Snyder County,49.6,50.4,15.47,11.26,23.19,33.29
2299,Pennsylvania,Somerset County,52.3,47.7,10.28,11.57,25.15,38.54
2300,Pennsylvania,Sullivan County,52.26,47.74,10.37,9.86,21.73,49.97
2301,Pennsylvania,Susquehanna County,50.2,49.8,10.0,10.14,22.85,41.94
2302,Pennsylvania,Tioga County,49.63,50.37,11.78,11.12,22.87,37.9
2303,Pennsylvania,Union County,54.62,45.38,16.85,13.29,25.07,30.54
2304,Pennsylvania,Venango County,49.5,50.5,10.23,10.46,23.43,40.3
2305,Pennsylvania,Warren County,50.05,49.95,10.27,10.43,23.34,40.1
2306,Pennsylvania,Washington County,49.2,50.8,11.68,11.39,24.57,36.41
2307,Pennsylvania,Wayne County,53.11,46.89,10.08,11.34,24.37,41.1
2308,Pennsylvania,Westmoreland County,48.95,51.05,10.75,10.74,24.2,39.49
2309,Pennsylvania,Wyoming County,50.19,49.81,11.62,11.16,23.63,37.77
2310,Pennsylvania,York County,49.43,50.57,11.85,12.5,25.39,32.16
2311,Rhode Island,Bristol County,48.33,51.67,14.61,10.07,24.61,35.88
2312,Rhode Island,Kent County,48.41,51.59,10.35,13.46,25.96,35.01
2313,Rhode Island,Newport County,49.37,50.63,12.26,12.45,23.45,38.18
2314,Rhode Island,Providence County,48.74,51.26,14.14,15.46,24.87,28.63
2315,Rhode Island,Washington County,48.41,51.59,17.66,9.72,22.07,37.79
2316,South Carolina,Abbeville County,48.4,51.6,12.88,10.88,23.27,36.83
2317,South Carolina,Aiken County,48.27,51.73,11.51,12.77,23.9,34.14
2318,South Carolina,Allendale County,52.0,48.0,11.69,14.41,24.33,34.15
2319,South Carolina,Anderson County,48.09,51.91,12.11,12.39,24.8,31.91
2320,South Carolina,Bamberg County,47.88,52.12,15.93,10.46,21.19,37.1
2321,South Carolina,Barnwell County,47.87,52.13,12.24,11.84,22.98,33.47
2322,South Carolina,Beaufort County,48.96,51.04,11.93,10.83,20.14,41.81
